pharmacy	'fɑrməsi	'fɑːməsɪ	n::药房；配药学，药剂学；制药业；一批备用药品::a shop or a part of a shop where medicines are prepared and sold	college of pharmacy::药学院；药剂学院¦pharmacy equipment::药房设备	an all-night pharmacy::通宵药店	n::药房；[药]配药学，药剂学；制药业；一批备用药品::dispensary, officina	n::pharmacist:: 药剂师¦n::pharmacopoeia:: 药典，处方书；一批备用药品¦n::pharmaceutics:: 制药学；配药学		 pharma(药； 毒) + cy → 药店； 药剂学			
cooperative	ko'ɑpərətɪv	kəʊ'ɒpərətɪv	adj::合作的；合作社的::willing to cooperate¦n::合作社::a business or organization owned equally by all the people working there	cooperative relationship::合作关系¦cooperative learning::合作学习，共同学习¦cooperative system::合作制度¦cooperative development::合作开发¦cooperative enterprise::合作企业¦cooperative education::合作教育¦rural cooperative medical service::农村合作医疗¦cooperative society::合作社¦cooperative communication::合作交流；[计]协同通信¦cooperative bank::n. 合作银行；储蓄贷款协会¦cooperative association::合作协会，合作社¦cooperative advertising::n. 工商业联合广告	He was doing his best to be cooperative.::他在尽全力配合。¦a cooperative witness::肯配合的目击者	adj::[农经]合作的；合作社的::coefficient, collaborative¦n::[农经]合作社::artel, co-op	adv::cooperatively:: 合作地¦n::cooperation:: 合作，协作；[劳经] 协力¦n::cooperator:: 合作者；合作社社员¦n::cooperativity:: [生化] 协同（性）；协调（性）¦vi::cooperate:: 合作，配合；协力					
ad	'e 'di	æd	n::公元；广告（ad）::an advertisement	ad hoc::adj. 特别的；临时；专设¦ad in::(局末平分后)发球占先(先得一分)¦ad valorem::（拉）从价；（拉）按价¦print ad::印刷广告，平面广告¦ad litem::专为某一诉讼指定¦ad hoc committee::特别委员会；专门委员会¦ad converter::数位输出，模数转换器；模拟数字转换器¦want ad::征聘广告，征求广告¦agent ad litem::诉讼代理人¦ad infinitum::无限地；永久地；无止境地¦job ad::招工广告；招聘广告¦classified ad::分类广告¦ad hoc basis::专责性质¦ad valorem tax::[法]从价税¦ad lib::adv. [口]没有限制地；即席地¦ad valorem tariff::从价税¦ad rem::adj. [拉丁语]中肯的；得要领的；贴切的；率直的¦ad libitum::（拉）随意；任意	She replied to a lonely hearts ad she spotted in the New York Times.::她回复了在《纽约时报》上看到的一则求友广告。							
debtee	de'ti:		n::债权人::		Accounting information is the evidence of economic decision between the nation, investors and debtee.::会计信息是国家、投资人、债权人和相关方经济决策的依据；¦Under new development model, commercial bank is not the final debtee any more, and doesn't assume final risk.::在新的发展模式下，商业银行不再是客户的最终债权人，因此也不承担最后的风险。¦Atrustee in bankruptcy must be diligent and faithful in fulfilling bankruptcy affairs and accept the supervision by the People's Court, debtees' meeting and Debtee Committee.::在履行破产事务时，应当勤免尽责、忠实履行职务，并接受人民法院、债权人会议和债权人委员会的监督。	n::[法]债权人::creditor, loaner						
approach	ə'protʃ	ə'prəʊtʃ	n::方法；途径；接近::a method of doing something or dealing with a problem¦v::接近；着手处理::to move towards or nearer to someone or something	new approach::新方案；新做法¦an approach to::学习...的入门；学习...的途径¦basic approach::基本方法¦approach with::以…方式处理；向…提出建议¦design approach::设计方法；设计方式¦research approach::研究途径；研究方案¦analysis approach::分析方法；分析研究¦systematic approach::系统观点，系统研究法¦make an approach to::对…进行探讨¦analytical approach::分析方法¦process approach::过程研究法¦alternative approach::变换方法¦system approach::系统方法¦holistic approach::整体分析，整体研究¦direct approach::直接法；直接进场；直接接近法¦approach channel::进港航道；引水渠¦pragmatic approach::实际的方法；重实效的方法¦experimental approach::实验研究法¦systems approach::系统方法；系统论方法¦income approach::收益法；所得方法；入息计算法	He decided to adopt a different approach and teach the Bible through story-telling.::他决定采用一种不同的方法，通过讲故事来教授《圣经》。¦This book takes an unorthodox approach to art criticism.::这本书采用的是非传统的艺术评论方法。¦organizations which take a positive approach to creative thinking::对创造性思维采取积极态度的组织	n::方法；途径；接近::method, way, system, mechanism, medium¦vt::接近；着手处理::border, go on for¦vi::靠近::come near to, draw near	adj::approachable:: 亲切的；可接近的¦n::approachability:: 可接近性；易接近		 ap(朝向) + proach(接近) → 靠近， 接近			
arbitrator	'ɑrbə'tretɚ	'ɑːbɪtreɪtə	n::公断人，仲裁人::	sole arbitrator::独任仲裁员¦presiding arbitrator::仲裁庭庭长	The award rendered by: the arbitrator (s) shall be final and binding upon both parties.::仲裁人所作的裁定应是决定性的，并对双方有约束力。	n::公断人，[法]仲裁人::moderator, daysman	adj::arbitral:: 仲裁的；仲裁人的¦adj::arbitrational:: 关于仲裁的¦adj::arbitrative:: 有权仲裁的¦n::arbitration:: 公断，仲裁¦n::arbitrament:: 仲裁；仲裁结论；裁决权¦vt::arbitrate:: 仲裁；公断					
manner	'mænɚ	'mænə	n::方式；习惯；种类；规矩；风俗::the way in which something is done or happens	in a manner::在某种意义上；在某种程度上¦in the manner::在现行中；当场¦in this manner::以这种方式；如此¦all manner of::adj. 各种各样的；形形色色的（人，东西等）¦in the manner of::以……方式；照……的式样¦in the same manner::同样地；以同样的方式¦good manner::好方法；有礼貌¦in such a manner::如此；于是¦in like manner::adv. 同样地¦after the manner of::…式的；仿效；学…的样¦no manner of::一点…也没有，根本没有¦in manner of::凭借……方式	He felt some guilt over the manner of her death.::她以这种方式死去，他心里有些内疚。¦The issue will be resolved in a manner that is fair to both sides.::这个问题将用对双方都公平的方式来解决。¦criticism of the manner in which the bishop was appointed::对主教任命方式的批评	n::方式；习惯；种类；规矩；风俗::way of, mode, category, variety, nature	adj::mannered:: 矫饰的；守规矩的；矫揉造作的¦n::mannerism:: 特殊习惯；矫揉造作；怪癖		 举止风度(manner)在交际中很重要(matter)			
amend	ə'mɛnd	ə'mend	v::修改；改善，改进::to correct or make small changes to something that is written or spoken¦n::(Amend)人名；(德、英)阿门德::	make amends for::补偿；赔偿…损失	The law was amended to include women.::该法律经修改把女性也包括在内。¦The defendant later amended his evidence.::被告后来修改了证词。¦‘Steve stole it – or rather borrowed it,’ he amended.::“史蒂夫偷的——应该说是借的。”他改口道。	vt::修改；改善，改进::modify, to make better¦vi::改正，改善；改过自新::go straight, straighten up	adj::amendable:: 可修正的¦adj::amendatory:: 改正的，修正的¦n::amendment:: 修正案；改善；改正		 a(离开) + mend(错误) → 离开错误 → 修改， 修订			
growth	ɡroθ	grəʊθ	n::增长；发展；生长；种植::an increase in amount, number, or size	economic growth::[经]经济增长，经济成长¦growth rate::增长率；生长速率¦growth factor::增长因子；增长系数；放大因子；经济增长因素¦population growth::人口的增长¦plant growth::植物生长¦fast growth::快速生长¦growth pattern::生长模型；生长模式¦steady growth::稳步增长，增长平稳¦growth period::生长期；成长期；发育期¦growth point::增长点；发展中心¦crystal growth::晶体生长¦growth potential::增长潜力；生长势¦crack growth::裂纹扩展；龟裂增长¦strong growth::强劲增长；强劲的增长势头¦personal growth::个人成长¦annual growth::一年生长，年生长量¦sustainable growth::可持续增长¦growth stage::n. 成长阶段¦growth hormone::n. [生化]生长激素；[生化]植物生长素¦growth hormone (gh)::[化]生长激素，促生长素	measures to stimulate economic growth::刺激经济增长的措施	n::增长；发展；[生理]生长；种植::development, making, advance, increase, progress	adj::grown:: 长大的；成年的；长满某物的¦adj::growing:: 发展的；成长的¦n::grower:: 栽培者；生长物¦v::grown:: 生长；变成；栽培（grow的过去分词）¦v::growing:: 生长（grow的ing形式）¦vi::grow:: 发展；生长；渐渐变得…¦vt::grow:: 使生长；种植；扩展					
employment	ɪm'plɔɪmənt	ɪm'plɒɪm(ə)nt; em-	n::使用；职业；雇用::the act of paying someone to work for you	obtain employment::就业，找到工作¦in employment::在工作¦employment rate::就业率；雇用率；人力资源新进率¦employment pressure::就业压力¦employment contract::雇佣合同；聘约¦full employment::[经]充分就业¦employment opportunity::就业机会¦employment service::就业服务¦employment policy::就业政策¦employment agency::职业介绍所¦employment status::就业状况；就业率；雇佣状况¦problem of employment::就业问题¦employment history::工作经历，工作历史；就业经验¦employment conditions::雇佣条件¦in the employment of::受雇于¦flexible employment::弹性就业¦temporary employment::短工¦contract of employment::雇佣合同¦equal employment opportunity::同等就业机会，均等就业机会¦total employment::就业总人数	She was offered employment in the sales office.::她获聘在销售部工作。	n::使用；职业；[劳经]雇用::usage, utilization, profession, career, use, pursuit	adj::employable:: 适宜雇用的；有资格任职的¦n::employee:: 雇员；从业员工¦n::employ:: 使用；雇用¦n::employer:: 雇主，老板¦n::employable:: 可雇用者；符合最低雇用要求者¦vt::employ:: 使用，采用；雇用；使忙于，使从事于					
swop	swɔp	swɒp	v::交换；替换::¦n::交换；以货易货::		The idea is that away from the frontline, soldiers can swop stories and wind down with those who understand their immediate problems.::这一理念就是让战士远离前线，使他们能交换各自情况，能与理解他们心情的人取得联系。	vt::交换；替换::shift, exchange for¦n::交换；以货易货::exchange, reciprocation						
